hand,palm,finger,sleight,fist,forefinger,wrist,arm,fingertip,forearm,paw
different,dissimilar,differently,same,distinct,similar,various,specific,identical,unique,diverse
around,over,globe,across,corner,up,world,throughout,upwards,out,everywhere
field,subfield,infield,cornfield,arena,sideline,agronomy,pasture,area,specialization,hayfield
job,overqualified,employment,work,thankless,paycheck,salary,quit,gig,internship,task
present,absent,past,presentation,represent,manifest,current,demonstrate,unveil,examine,remain
payment,repayment,prepayment,remittance,invoice,reimbursement,pay,paypal,receipt,disbursement,debit
too,so,though,awfully,pretty,terribly,quite,very,really,anyway,but
estate,executor,mansion,probate,property,manor,executrix,intestate,freehold,bequest,heir
language,dialect,linguistic,vocabulary,syntax,langue,fluency,linguistics,grammar,fluent,metalanguage
gay,homosexual,lesbian,heterosexual,homophobic,queer,hetero,bisexual,homosexuality,homophobia,homo
west,east,south,north,northwest,southwest,southeast,northeast,westward,eastward,eastern
island,mainland,archipelago,islander,isle,peninsula,atoll,islet,uninhabited,ferry,castaway
track,record,tracker,racetrack,album,road,backstretch,remix,song,tune,groove
move,relocate,migrate,relocation,push,downsize,mover,uproot,shift,vacate,maneuver
human,nonhuman,humanity,mammalian,animal,humankind,humanoid,inhuman,sentient,primate,mortal
document,documentation,dossier,photocopy,memo,file,doc,addendum,annotate,printout,affidavit
reference,allusion,refer,referent,footnote,context,comparison,cite,glossary,remark,quote
trade,barter,trader,exchange,commerce,mercantile,ply,swap,broker,sell,commodity
head,noggin,toe,cranium,honcho,neck,skull,forehead,arm,tail,shoulder
watch,rewatch,observe,unfold,sit,see,listen,timepiece,watcher,replay,video
example,instance,analogy,exemplar,embodiment,illustration,illustrative,exemplary,illustrate,exemplification,scenario
loan,lender,mortgage,repayment,borrower,refinance,financing,borrowing,repay,payday,bank
hot,steamy,cold,humid,heat,muggy,sexy,cool,sweaty,sultry,warm
club,clubhouse,nightclub,league,membership,nightspot,squad,fraternity,academy,discotheque,disco
display,exhibit,showcase,showing,exhibition,screen,show,viewing,adorn,museum,graphical
let,allow,know,forget,pretend,go,sit,want,decide,dictate,marinate
category,subcategory,categorization,classification,categorize,classified,genre,classify,categorical,criterion,designation
continue,persist,begin,proceed,cease,unabated,discontinue,remain,pursue,evolve,stop
side,front,backside,rear,edge,bottom,thorn,underside,leaning,flank,on
single,singe,multi,lone,one,double,triple,multiple,dual,another,second
issue,problem,resolve,concern,dilemma,solve,magazine,conundrum,question,fix,article
air,breathe,breath,airborne,oxygen,airing,exhalation,inhale,airflow,vapour,airspace
street,sidewalk,alley,boulevard,alleyway,pavement,thoroughfare,neighborhood,road,plaza,avenue
however,although,though,nevertheless,but,nonetheless,unfortunately,certainly,therefore,that,regrettably
enter,reenter,entry,exit,leave,win,join,invade,proceed,entrance,contest
staff,personnel,faculty,staffer,receptionist,team,understaffed,employee,courteous,friendly,facility
march,parade,procession,rally,marcher,protest,picket,drumbeat,encampment,battalion,sept
key,crucial,vital,pivotal,critical,essential,important,fundamental,linchpin,main,lock
really,actually,truly,obviously,just,definitely,genuinely,honestly,quite,certainly,kinda
log,logging,login,logger,logbook,yule,logarithm,password,sawmill,timber,cabin
series,installment,trilogy,prequel,miniseries,instalment,spinoff,serial,continuation,sequel,episodic
result,consequence,resultant,consequent,outcome,byproduct,disastrous,as,suffer,occur,consequently
talk,speak,discuss,chat,listen,conversation,chitchat,blab,blabber,lecture,overhear
movie,film,cinema,flick,screenplay,moviegoer,theater,cineplex,soundtrack,trailer,sequel
update,upgrade,refresh,revise,revamp,delete,redo,notify,fix,revision,repost
comment,reply,remark,post,commenter,tweet,snide,leave,article,rant,response
body,torso,bod,bodily,soul,physique,corpse,corporeal,musculature,bodywork,abdomen
cell,cellular,phone,cellphone,cellblock,organelle,prison,multicellular,jailhouse,inmate,intracellular
easy,quick,simple,difficult,convenient,effortless,straightforward,hard,painless,fast,uncomplicated
professional,amateur,semiprofessional,professionally,competent,personable,professionalism,personal,knowledgeable,courteous,pro
cart,trolley,pushcart,wheelbarrow,basket,buggy,horse,checkout,stroller,wagon,carriage
yahoo,hotmail,twitter,usenet,email,amazon,internet,paypal,web,yippee,livejournal
memory,recollection,reminiscence,remembrance,jog,hippocampus,forgetfulness,amnesia,mnemonic,cognition,remember
film,movie,documentary,filmmaker,cinema,cinematography,cinematic,celluloid,screenplay,cinematographer,biopic
medical,biomedical,healthcare,medicine,surgical,pharmaceutical,clinical,psychiatric,paramedical,doctor,physician
war,warfare,wartime,conflict,peacetime,battle,militarism,armistice,battlefield,bloodshed,battlefront
color,colour,coloration,coloring,hue,white,black,pigment,yellow,gray,blue
camera,camcorder,viewfinder,tripod,cameraman,lens,cam,photographer,photography,photographic,polaroid
meet,meeting,greet,satisfy,fulfill,exceed,meed,fulfil,discuss,befriend,mingle
bank,banker,teller,lender,depositor,overdraft,deposit,loan,debit,mortgage,river
mobile,mobil,desktop,portable,cellular,phone,cellphone,mobility,handset,wireless,handheld
submit,submission,publish,upload,approve,send,reject,accept,write,request,form
apply,applicable,adhere,use,application,qualify,pertain,extend,employ,impose,generalize
feedback,input,constructive,critique,response,responsiveness,encouragement,insight,advice,criticism,solicit
night,evening,nighttime,day,daytime,sleepless,morning,midnight,sleep,dusk,afternoon
function,functionality,functional,parameter,functionally,variable,mechanism,structure,capability,multifunctional,component
young,youngish,youthful,impressionable,teenaged,youth,teenage,inexperienced,precocious,youngster,callow
lot,alot,allot,plenty,much,shitload,lotta,ton,some,oodles,stuff
again,once,back,anew,soon,twice,then,shortly,everytime,repeat,repeatedly
range,wide,broad,variety,gamut,array,scope,spectrum,span,encompass,breadth
unit,battalion,commander,subunit,infantry,sergeant,component,platoon,division,condominium,condo
package,packaging,bundle,wrapper,pack,box,prepackage,mailer,mail,parcel,deluxe
blue,red,yellow,purple,orange,pink,green,grey,gray,white,turquoise
tax,taxation,taxable,levy,surtax,taxpayer,excise,deduction,exemption,income,revenue
never,ever,rarely,seldom,always,not,hardly,once,even,have,actually
garden,flowerbed,gardener,patio,backyard,rockery,lawn,yard,greenhouse,terrace,courtyard
performance,performer,efficiency,benchmark,reliability,perform,effectiveness,quality,rehearsal,concert,durability
force,exert,compel,coerce,forcibly,brute,forceful,forcefully,coercion,pressure,subdue
financial,economic,monetary,fiscal,budgetary,nonfinancial,finance,political,pecuniary,macroeconomic,governmental
turn,turning,flip,transform,bring,pull,switch,throw,take,crank,toss
against,backdrop,defend,oppose,versus,opposition,on,militate,protect,opponent,bulwark
court,courtroom,magistrate,tribunal,ruling,appellate,judge,litigant,judicial,prosecutor,courthouse
road,highway,roadway,footpath,pavement,motorway,street,freeway,lane,expressway,turnpike
notice,noticeable,notify,notification,realize,note,observe,recognize,conspicuous,see,perceive
few,handful,several,many,some,numerous,dozen,these,couple,those,countless
equipment,gear,machinery,weaponry,personnel,apparatus,materiel,hardware,facility,technician,gadgetry
red,blue,yellow,purple,orange,green,pink,white,reddish,crimson,black
below,above,bellow,beneath,bottom,underneath,here,lower,waterline,top,link
build,construct,rebuild,building,develop,create,establish,demolish,forge,builder,assemble
blog,blogger,post,website,sidebar,livejournal,site,commenter,posting,homepage,webpage
login,password,username,authentication,log,authenticate,account,register,hotmail,admin,user
space,room,occupy,spaceship,intermembrane,expanse,storage,clutter,spacious,spatial,headroom
east,west,north,south,northwest,southeast,northeast,southwest,eastward,westward,eastern
discussion,debate,conversation,topic,discourse,roundtable,forum,thread,disagreement,discuss,dialogue
student,teacher,university,classmate,school,undergraduate,college,semester,professor,pupil,freshman
legal,legally,illegal,legality,juridical,lawful,ethical,extralegal,judicial,illegality,moral
recent,previous,upcoming,spate,ongoing,subsequent,notable,recently,current,several,longstanding
above,below,bellow,beneath,beyond,underneath,bottom,lower,beside,abovementioned,top
brand,product,manufacturer,company,retailer,logo,marketer,marketing,brander,tagline,ethos
hard,difficult,tough,impossible,easy,tricky,rough,tuff,soft,painful,fathom
format,readable,genre,style,layout,metadata,text,version,standard,file,type
edit,delete,proofread,upload,modify,rewrite,redact,copyedit,editor,revise,annotate
individual,individually,each,collective,personal,specific,individualistic,multiple,person,respective,individuality
license,licence,unlicensed,licensee,permit,driver,revocation,permission,certificate,revoke,authorization
committee,subcommittee,chairman,chairperson,council,taskforce,senate,chairwoman,chairmanship,secretariat,committeeman
social,societal,economic,sociological,political,cultural,sociocultural,socioeconomic,interpersonal,behavioral,asocial
browse,peruse,ogle,search,wander,scour,select,rummage,stroll,download,trawl
early,late,mid,morning,sometime,beginning,onset,during,afternoon,infancy,dawn
break,shatter,stranglehold,monotony,take,smash,crack,loosen,bend,deadlock,weaken
mark,marking,milestone,overstep,anniversary,indelible,marker,unmarked,commemorate,miss,hit
password,username,login,passkey,authentication,encryption,encrypt,decrypt,hotmail,credential,reset
sound,sounding,noise,reverberation,audio,loud,stereophonic,tinny,audible,acoustic,loudness
question,answer,ask,unanswerable,conundrum,questioner,quandary,unanswered,riddle,whether,dilemma
interest,pique,fascination,curiosity,concern,enthusiasm,conflict,intrigue,disinterest,arouse,passion
feel,feeling,think,sense,look,really,twinge,seem,comfortable,palpably,vibe
purchase,buy,sale,sell,purchaser,repurchase,acquire,resell,purchasable,procure,upgrade
choose,select,decide,choice,pick,opt,prefer,option,elect,want,specify
journal,diary,daybook,notebook,paper,publication,sketchbook,scrapbook,periodical,magazine,logbook
important,crucial,vital,essential,critical,vitally,imperative,importance,paramount,valuable,unimportant
sort,kind,thing,type,jumble,vaguely,sorta,alphabetically,kinda,suss,somewhat
follow,obey,adhere,following,precede,conform,defy,dictate,heed,disobey,comply
fast,speedy,quick,slow,rapid,quickly,furious,efficient,rapidly,swift,easy
magazine,mag,periodical,newsstand,newspaper,publication,centerfold,editorial,editor,bimonthly,newsletter
statement,assertion,pronouncement,declaration,remark,spokesperson,spokesman,announcement,misstatement,saying,untrue
analysis,analytical,evaluation,analytic,assessment,methodology,quantification,analyze,characterization,analyst,quantitative
answer,question,unanswerable,ask,riddle,unanswered,questioner,reply,respond,rephrase,response
director,coordinator,chairman,chief,cinematographer,producer,chairperson,filmmaker,assistant,directorship,scriptwriter
ship,warship,freighter,sail,vessel,aboard,starship,frigate,battleship,steamship,brig
fall,autumn,spring,rise,plummet,wayside,drop,summer,collapse,stumble,tumble
official,unofficial,officially,announcement,actual,provisional,officialdom,spokesperson,definitive,formal,honorary
ad,advertisement,advert,advertiser,libitum,hoc,billboard,advertise,campaign,promo,adman
supply,demand,shortage,supplier,replenish,furnish,scarcity,procure,manufacture,surplus,restock
bill,legislation,amendment,legislature,footing,senate,cosponsor,repeal,passage,veto,attainder
hear,listen,hearing,see,speak,say,overhear,whisper,sound,shout,roar
rental,rent,renter,lease,condo,tenant,landlord,apartment,sublet,tenancy,sublease
direct,indirect,directly,immediate,indirectly,via,redirect,explicit,overt,divert,forceful
